CAMPAIGN_COUNT,CONTROL_HITS,CONTROL_MISSES,CONTROL_PERCENT,CONTROL_POPULATION,CREATIVE_FORMAT_TYPES,DELTA,EXPOSED_HITS,EXPOSED_MISSES,EXPOSED_PERCENT,EXPOSED_POPULATION,LIFT,METRIC_ID,METRIC_NAME,SIGNIFICANCE_LEVEL,FILTER_ID,FILTER_NAME,GROUP_NAME
1,0,0,0,0,,0,0,0,0,0,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955950,More than Restaurant Consideration: Household Essentials,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955951,More than Restaurant Consideration: Flowers,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955953,More than Restaurant Consideration: Pet Supplies,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964361,DashPass Aided Awareness (DD users),0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,1009175,DashPass Actions – Saw a Deal,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,1009176,DashPass Actions – Talked to others,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,1022756,Consideration (Top 2 Box),0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,1022757,First Choice Consideration,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,1059333,More than Restaurant Aided Awareness,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,1059334,More than Restaurant Consideration,0,24968945,Creative:  Placement Publisher - Activision Blizzard,Creative
1,0,0,0,0,,0,0,0,0,0,0,955556,BA MDS: Is different,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955557,BA MDS: Sets trends,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955558,DashPass Aided Awareness,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955560,DashPass Worth,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955561,DashPass Benefits: Makes members' lives better,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955951,More than Restaurant Consideration: Flowers,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,955953,More than Restaurant Consideration: Pet Supplies,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,964361,DashPass Aided Awareness (DD users),0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,1009175,DashPass Actions – Saw a Deal,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,1009176,DashPass Actions – Talked to others,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,1022756,Consideration (Top 2 Box),0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,1022757,First Choice Consideration,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,1059333,More than Restaurant Aided Awareness,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0,0,0,0,0,0,1059334,More than Restaurant Consideration,0,24968955,Creative:  Placement Publisher - DSE,Creative
1,0,0,0,0,,0.4391891892,130,50,0.4391891892,296,0,1,Unaided Brand Awareness (Any Mention),0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.9222972973,273,23,0.9222972973,296,0,2,Aided Awareness,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.8040540541,238,35,0.8040540541,296,0,6,Brand Favorability,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.2466216216,73,223,0.2466216216,296,0,109095,Unaided Brand Awareness (First Mention),0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.625,185,88,0.625,296,0,239621,Affinity ,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.8513513514,252,21,0.8513513514,296,0,955538,Brand Familiarity,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7871621622,233,40,0.7871621622,296,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.777027027,230,43,0.777027027,296,0,955548,BA: Makes my life easier,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7668918919,227,46,0.7668918919,296,0,955549,BA: Has my favorite brands or stores,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7533783784,223,50,0.7533783784,296,0,955550,BA: Is a brand I trust,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7060810811,209,64,0.7060810811,296,0,955551,BA: Is an essential part of my life,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7635135135,226,47,0.7635135135,296,0,955555,BA MDS: Meets needs,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7804054054,231,42,0.7804054054,296,0,955556,BA MDS: Is different,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7601351351,225,48,0.7601351351,296,0,955557,BA MDS: Sets trends,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3918918919,116,143,0.3918918919,296,0,955560,DashPass Worth,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7060810811,209,50,0.7060810811,296,0,955561,DashPass Benefits: Makes members' lives better,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7162162162,212,47,0.7162162162,296,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.652027027,193,66,0.652027027,296,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.6554054054,194,65,0.6554054054,296,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.5709459459,169,90,0.5709459459,296,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.5844594595,173,86,0.5844594595,296,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.4087837838,121,175,0.4087837838,296,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.4324324324,128,168,0.4324324324,296,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.4054054054,120,176,0.4054054054,296,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.402027027,119,177,0.402027027,296,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3277027027,97,199,0.3277027027,296,0,955940,More than Restaurant Aided Awareness: Flowers,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3716216216,110,186,0.3716216216,296,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3513513514,104,192,0.3513513514,296,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.2736486486,81,215,0.2736486486,296,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.4594594595,136,160,0.4594594595,296,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3783783784,112,184,0.3783783784,296,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3783783784,112,184,0.3783783784,296,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.4290540541,127,169,0.4290540541,296,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3141891892,93,203,0.3141891892,296,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3614864865,107,189,0.3614864865,296,0,955950,More than Restaurant Consideration: Household Essentials,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3209459459,95,201,0.3209459459,296,0,955951,More than Restaurant Consideration: Flowers,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3108108108,92,204,0.3108108108,296,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3412162162,101,195,0.3412162162,296,0,955953,More than Restaurant Consideration: Pet Supplies,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3141891892,93,203,0.3141891892,296,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7027027027,208,51,0.7027027027,296,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.4527027027,134,139,0.4527027027,296,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.09121621622,27,246,0.09121621622,296,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.1081081081,32,264,0.1081081081,296,0,964360,DashPass Aided Awareness (DD aware non-users),0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.7668918919,227,46,0.7668918919,296,0,964361,DashPass Aided Awareness (DD users),0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3952702703,117,60,0.3952702703,296,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.2128378378,63,82,0.2128378378,296,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.2635135135,78,94,0.2635135135,296,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.09459459459,28,112,0.09459459459,296,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.387254902,79,125,0.387254902,204,0,1009175,DashPass Actions – Saw a Deal,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.3725490196,76,128,0.3725490196,204,0,1009176,DashPass Actions – Talked to others,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
1,0,0,0,0,,0.2668918919,79,194,0.2668918919,296,0,1022757,First Choice Consideration,0,24968965,Creative:  Placement Publisher - Instagram Consented  (Meta DI) (US),Creative
